Date,Adj Close
02/09/1966,77.42
06/09/1966,76.96
07/09/1966,76.37
08/09/1966,76.05
09/09/1966,76.29
12/09/1966,77.91
13/09/1966,78.32
14/09/1966,79.13
15/09/1966,80.08
16/09/1966,79.99
19/09/1966,79.59
20/09/1966,79.04
21/09/1966,77.71
22/09/1966,77.94
23/09/1966,77.67
26/09/1966,77.86
27/09/1966,78.1
28/09/1966,77.11
29/09/1966,76.31
30/09/1966,76.56
03/10/1966,74.9
04/10/1966,75.1
05/10/1966,74.69
06/10/1966,74.05
07/10/1966,73.2
10/10/1966,74.53
11/10/1966,74.91
12/10/1966,77.04
13/10/1966,76.89
14/10/1966,76.6
17/10/1966,77.47
18/10/1966,78.68
19/10/1966,78.05
20/10/1966,77.84
21/10/1966,78.19
24/10/1966,78.42
25/10/1966,78.9
26/10/1966,79.58
27/10/1966,80.23
28/10/1966,80.24
31/10/1966,80.2
01/11/1966,80.81
02/11/1966,80.88
03/11/1966,80.56
04/11/1966,80.81
07/11/1966,80.73
09/11/1966,81.38
10/11/1966,81.89
11/11/1966,81.94
14/11/1966,81.37
15/11/1966,81.69
16/11/1966,82.37
17/11/1966,81.8
18/11/1966,81.26
21/11/1966,80.09
22/11/1966,79.67
23/11/1966,80.21
25/11/1966,80.85
28/11/1966,80.71
29/11/1966,80.42
30/11/1966,80.45
01/12/1966,80.08
02/12/1966,80.13
05/12/1966,80.24
06/12/1966,80.84
07/12/1966,81.72
08/12/1966,82.05
09/12/1966,82.14
12/12/1966,83
13/12/1966,82.73
14/12/1966,82.64
15/12/1966,81.64
16/12/1966,81.58
19/12/1966,81.27
20/12/1966,80.96
21/12/1966,81.38
22/12/1966,81.69
23/12/1966,81.47
27/12/1966,81
28/12/1966,80.61
29/12/1966,80.37
30/12/1966,80.33
03/01/1967,80.38
04/01/1967,80.55
05/01/1967,81.6
06/01/1967,82.18
09/01/1967,82.81
10/01/1967,82.81
11/01/1967,83.47
12/01/1967,83.91
13/01/1967,84.53
16/01/1967,84.31
17/01/1967,85.24
18/01/1967,85.79
19/01/1967,85.82
20/01/1967,86.07
23/01/1967,86.39
24/01/1967,86.51
25/01/1967,85.85
26/01/1967,85.81
27/01/1967,86.16
30/01/1967,86.66
31/01/1967,86.61
01/02/1967,86.43
02/02/1967,86.73
03/02/1967,87.36
06/02/1967,87.18
07/02/1967,86.95
08/02/1967,87.72
09/02/1967,87.36
10/02/1967,87.63
13/02/1967,87.58
14/02/1967,88.17
15/02/1967,88.27
16/02/1967,87.86
17/02/1967,87.89
20/02/1967,87.4
21/02/1967,87.34
23/02/1967,87.45
24/02/1967,87.41
27/02/1967,86.46
28/02/1967,86.78
01/03/1967,87.68
02/03/1967,88.16
03/03/1967,88.29
06/03/1967,88.1
07/03/1967,88.16
08/03/1967,88.27
09/03/1967,88.53
10/03/1967,88.89
13/03/1967,88.43
14/03/1967,88.35
15/03/1967,89.19
16/03/1967,90.09
17/03/1967,90.25
20/03/1967,90.2
21/03/1967,90
22/03/1967,90.25
23/03/1967,90.94
27/03/1967,90.87
28/03/1967,90.91
29/03/1967,90.73
30/03/1967,90.7
31/03/1967,90.2
03/04/1967,89.24
04/04/1967,89.22
05/04/1967,89.79
06/04/1967,89.94
07/04/1967,89.36
10/04/1967,88.24
11/04/1967,88.88
12/04/1967,88.78
13/04/1967,89.46
14/04/1967,90.43
17/04/1967,91.07
18/04/1967,91.86
19/04/1967,91.94
20/04/1967,92.11
21/04/1967,92.3
24/04/1967,92.62
25/04/1967,93.11
26/04/1967,93.02
27/04/1967,93.81
28/04/1967,94.01
01/05/1967,93.84
02/05/1967,93.67
03/05/1967,93.91
04/05/1967,94.32
05/05/1967,94.44
08/05/1967,94.58
09/05/1967,93.6
10/05/1967,93.35
11/05/1967,93.75
12/05/1967,93.48
15/05/1967,92.71
16/05/1967,93.14
17/05/1967,92.78
18/05/1967,92.53
19/05/1967,92.07
22/05/1967,91.67
23/05/1967,91.23
24/05/1967,90.18
25/05/1967,91.19
26/05/1967,90.98
29/05/1967,90.49
31/05/1967,89.08
01/06/1967,90.23
02/06/1967,89.79
05/06/1967,88.43
06/06/1967,90.23
07/06/1967,90.91
08/06/1967,91.4
09/06/1967,91.56
12/06/1967,92.04
13/06/1967,92.62
14/06/1967,92.4
15/06/1967,92.49
16/06/1967,92.54
19/06/1967,92.51
20/06/1967,92.48
21/06/1967,92.2
22/06/1967,91.97
23/06/1967,92
26/06/1967,91.64
27/06/1967,91.3
28/06/1967,91.31
29/06/1967,90.85
30/06/1967,90.64
03/07/1967,90.91
05/07/1967,91.36
06/07/1967,91.32
07/07/1967,91.69
10/07/1967,92.05
11/07/1967,92.48
12/07/1967,92.4
13/07/1967,92.42
14/07/1967,92.74
17/07/1967,92.75
18/07/1967,93.5
19/07/1967,93.65
20/07/1967,93.85
21/07/1967,94.04
24/07/1967,93.73
25/07/1967,93.24
26/07/1967,94.06
27/07/1967,94.35
28/07/1967,94.49
31/07/1967,94.75
01/08/1967,95.37
02/08/1967,95.78
03/08/1967,95.66
04/08/1967,95.83
07/08/1967,95.58
08/08/1967,95.69
09/08/1967,95.78
10/08/1967,95.53
11/08/1967,95.15
14/08/1967,94.64
15/08/1967,94.77
16/08/1967,94.55
17/08/1967,94.63
18/08/1967,94.78
21/08/1967,94.25
22/08/1967,93.74
23/08/1967,93.61
24/08/1967,93.09
25/08/1967,92.7
28/08/1967,92.64
29/08/1967,92.88
30/08/1967,93.07
31/08/1967,93.64
01/09/1967,93.68
05/09/1967,94.21
06/09/1967,94.39
07/09/1967,94.33
08/09/1967,94.36
11/09/1967,94.54
12/09/1967,94.99
13/09/1967,95.99
14/09/1967,96.2
15/09/1967,96.27
18/09/1967,96.53
19/09/1967,96.17
20/09/1967,96.13
21/09/1967,96.75
22/09/1967,97
25/09/1967,97.59
26/09/1967,96.76
27/09/1967,96.79
28/09/1967,96.79
29/09/1967,96.71
02/10/1967,96.32
03/10/1967,96.65
04/10/1967,96.43
05/10/1967,96.67
06/10/1967,97.26
09/10/1967,97.51
10/10/1967,96.84
11/10/1967,96.37
12/10/1967,95.75
13/10/1967,96
16/10/1967,95.25
17/10/1967,95
18/10/1967,95.25
19/10/1967,95.43
20/10/1967,95.38
23/10/1967,94.96
24/10/1967,94.42
25/10/1967,94.52
26/10/1967,94.94
27/10/1967,94.96
30/10/1967,94.79
31/10/1967,93.3
01/11/1967,92.71
02/11/1967,92.34
03/11/1967,91.78
06/11/1967,91.48
08/11/1967,91.14
09/11/1967,91.59
10/11/1967,92.21
13/11/1967,91.97
14/11/1967,91.39
15/11/1967,91.76
16/11/1967,92.6
17/11/1967,92.82
20/11/1967,91.65
21/11/1967,93.1
22/11/1967,93.65
24/11/1967,93.9
27/11/1967,94.17
28/11/1967,94.49
29/11/1967,94.47
30/11/1967,94
01/12/1967,94.5
04/12/1967,95.1
05/12/1967,95.23
06/12/1967,95.64
07/12/1967,95.53
08/12/1967,95.42
11/12/1967,95.12
12/12/1967,95.01
13/12/1967,95.34
14/12/1967,95.47
15/12/1967,95.03
18/12/1967,94.77
19/12/1967,94.63
20/12/1967,95.15
21/12/1967,95.38
22/12/1967,95.2
26/12/1967,95.26
27/12/1967,95.91
28/12/1967,95.89
29/12/1967,96.47
02/01/1968,96.11
03/01/1968,95.67
04/01/1968,95.36
05/01/1968,95.94
08/01/1968,96.62
09/01/1968,96.5
10/01/1968,96.52
11/01/1968,96.62
12/01/1968,96.72
15/01/1968,96.42
16/01/1968,95.82
17/01/1968,95.64
18/01/1968,95.56
19/01/1968,95.24
22/01/1968,94.03
23/01/1968,93.66
24/01/1968,93.17
25/01/1968,93.3
26/01/1968,93.45
29/01/1968,93.35
30/01/1968,92.89
31/01/1968,92.24
01/02/1968,92.56
02/02/1968,92.27
05/02/1968,91.87
06/02/1968,91.9
07/02/1968,92.06
08/02/1968,90.9
09/02/1968,89.86
13/02/1968,89.07
14/02/1968,90.14
15/02/1968,90.3
16/02/1968,89.96
19/02/1968,90.31
20/02/1968,91.24
21/02/1968,91.24
23/02/1968,90.89
26/02/1968,90.18
27/02/1968,90.53
28/02/1968,90.08
29/02/1968,89.36
01/03/1968,89.11
04/03/1968,87.92
05/03/1968,87.72
06/03/1968,89.26
07/03/1968,89.1
08/03/1968,89.03
11/03/1968,90.13
12/03/1968,90.23
13/03/1968,90.03
14/03/1968,88.32
15/03/1968,89.1
18/03/1968,89.59
19/03/1968,88.99
20/03/1968,88.98
21/03/1968,88.33
22/03/1968,88.42
25/03/1968,88.33
26/03/1968,88.93
27/03/1968,89.66
28/03/1968,89.57
29/03/1968,90.2
01/04/1968,92.48
02/04/1968,92.64
03/04/1968,93.47
04/04/1968,93.84
05/04/1968,93.29
08/04/1968,94.95
10/04/1968,95.67
11/04/1968,96.53
15/04/1968,96.59
16/04/1968,96.62
17/04/1968,96.81
18/04/1968,97.08
19/04/1968,95.85
22/04/1968,95.32
23/04/1968,96.62
24/04/1968,96.92
25/04/1968,96.62
26/04/1968,97.21
29/04/1968,97.97
30/04/1968,97.46
01/05/1968,97.97
02/05/1968,98.59
03/05/1968,98.66
06/05/1968,98.35
07/05/1968,98.9
08/05/1968,98.91
09/05/1968,98.39
10/05/1968,98.5
13/05/1968,98.19
14/05/1968,98.12
15/05/1968,98.07
16/05/1968,97.6
17/05/1968,96.9
20/05/1968,96.45
21/05/1968,96.93
22/05/1968,97.18
23/05/1968,96.97
24/05/1968,97.15
27/05/1968,96.99
28/05/1968,97.62
29/05/1968,97.92
31/05/1968,98.68
03/06/1968,99.99
04/06/1968,100.38
05/06/1968,99.89
06/06/1968,100.65
07/06/1968,101.27
10/06/1968,101.41
11/06/1968,101.66
13/06/1968,101.25
14/06/1968,101.13
17/06/1968,100.13
18/06/1968,99.99
20/06/1968,101.51
21/06/1968,100.66
24/06/1968,100.39
25/06/1968,100.08
27/06/1968,99.98
28/06/1968,99.58
01/07/1968,99.4
02/07/1968,99.74
03/07/1968,100.91
08/07/1968,101.94
09/07/1968,102.23
11/07/1968,102.39
12/07/1968,102.34
15/07/1968,102.26
16/07/1968,101.7
18/07/1968,101.44
19/07/1968,100.46
22/07/1968,99.33
23/07/1968,99.21
25/07/1968,97.94
26/07/1968,98.34
29/07/1968,97.65
30/07/1968,97.74
01/08/1968,97.28
02/08/1968,96.63
05/08/1968,96.85
06/08/1968,97.25
08/08/1968,97.04
09/08/1968,97.01
12/08/1968,98.01
13/08/1968,98.53
15/08/1968,98.07
16/08/1968,98.68
19/08/1968,99
20/08/1968,98.96
22/08/1968,98.7
23/08/1968,98.69
26/08/1968,98.94
27/08/1968,98.81
29/08/1968,98.74
30/08/1968,98.86
03/09/1968,99.32
04/09/1968,100.02
05/09/1968,100.74
06/09/1968,101.2
09/09/1968,101.23
10/09/1968,100.73
12/09/1968,100.52
13/09/1968,100.86
16/09/1968,101.24
17/09/1968,101.5
19/09/1968,101.59
20/09/1968,101.66
23/09/1968,102.24
24/09/1968,102.59
26/09/1968,102.36
27/09/1968,102.31
30/09/1968,102.67
01/10/1968,102.86
03/10/1968,103.22
04/10/1968,103.71
07/10/1968,103.7
08/10/1968,103.74
10/10/1968,103.29
11/10/1968,103.18
14/10/1968,103.32
15/10/1968,103.53
17/10/1968,104.01
18/10/1968,104.82
21/10/1968,104.99
22/10/1968,104.57
24/10/1968,103.84
25/10/1968,104.2
28/10/1968,103.9
29/10/1968,103.3
31/10/1968,103.41
01/11/1968,103.06
04/11/1968,103.1
06/11/1968,103.27
07/11/1968,103.5
08/11/1968,103.95
12/11/1968,104.62
13/11/1968,105.13
14/11/1968,105.2
15/11/1968,105.78
18/11/1968,105.92
19/11/1968,106.14
21/11/1968,105.97
22/11/1968,106.3
25/11/1968,106.48
26/11/1968,107.26
27/11/1968,107.76
29/11/1968,108.37
02/12/1968,108.12
03/12/1968,108.02
05/12/1968,107.67
06/12/1968,107.93
09/12/1968,107.66
10/12/1968,107.39
12/12/1968,107.32
13/12/1968,107.58
16/12/1968,107.1
17/12/1968,106.66
19/12/1968,106.97
20/12/1968,106.34
23/12/1968,105.21
24/12/1968,105.04
26/12/1968,105.15
27/12/1968,104.74
30/12/1968,103.8
31/12/1968,103.86
02/01/1969,103.93
03/01/1969,103.99
06/01/1969,102.47
07/01/1969,101.22
08/01/1969,100.8
09/01/1969,101.22
10/01/1969,100.93
13/01/1969,100.44
14/01/1969,101.13
15/01/1969,101.62
16/01/1969,102.18
17/01/1969,102.03
20/01/1969,101.69
21/01/1969,101.63
22/01/1969,101.98
23/01/1969,102.43
24/01/1969,102.38
27/01/1969,102.4
28/01/1969,102.41
29/01/1969,102.51
30/01/1969,102.55
31/01/1969,103.01
03/02/1969,102.89
04/02/1969,102.92
05/02/1969,103.2
06/02/1969,103.54
07/02/1969,103.53
11/02/1969,103.65
12/02/1969,103.63
13/02/1969,103.71
14/02/1969,103.61
17/02/1969,102.44
18/02/1969,101.4
19/02/1969,100.65
20/02/1969,99.79
24/02/1969,98.6
25/02/1969,97.98
26/02/1969,98.45
27/02/1969,98.14
28/02/1969,98.13
03/03/1969,98.38
04/03/1969,99.32
05/03/1969,99.71
06/03/1969,98.7
07/03/1969,98.65
10/03/1969,98.99
11/03/1969,99.32
12/03/1969,99.05
13/03/1969,98.39
14/03/1969,98
17/03/1969,98.25
18/03/1969,98.49
19/03/1969,99.21
20/03/1969,99.84
21/03/1969,99.63
24/03/1969,99.5
25/03/1969,99.66
26/03/1969,100.39
27/03/1969,101.1
28/03/1969,101.51
01/04/1969,101.42
02/04/1969,100.78
03/04/1969,100.68
07/04/1969,99.89
08/04/1969,100.14
09/04/1969,101.02
10/04/1969,101.55
11/04/1969,101.65
14/04/1969,101.57
15/04/1969,101.53
16/04/1969,100.63
17/04/1969,100.78
18/04/1969,101.24
21/04/1969,100.56
22/04/1969,100.78
23/04/1969,100.8
24/04/1969,101.27
25/04/1969,101.72
28/04/1969,102.03
29/04/1969,102.79
30/04/1969,103.69
01/05/1969,103.51
02/05/1969,104
05/05/1969,104.37
06/05/1969,104.86
07/05/1969,104.67
08/05/1969,105.1
09/05/1969,105.05
12/05/1969,104.89
13/05/1969,105.34
14/05/1969,106.16
15/05/1969,105.85
16/05/1969,105.94
19/05/1969,104.97
20/05/1969,104.04
21/05/1969,104.47
22/05/1969,104.6
23/05/1969,104.59
26/05/1969,104.36
27/05/1969,103.57
28/05/1969,103.26
29/05/1969,103.46
02/06/1969,102.94
03/06/1969,102.63
04/06/1969,102.59
05/06/1969,102.76
06/06/1969,102.12
09/06/1969,101.2
10/06/1969,100.42
11/06/1969,99.05
12/06/1969,98.26
13/06/1969,98.65
16/06/1969,98.32
17/06/1969,97.95
18/06/1969,97.81
19/06/1969,97.24
20/06/1969,96.67
23/06/1969,96.23
24/06/1969,97.32
25/06/1969,97.01
26/06/1969,97.25
27/06/1969,97.33
30/06/1969,97.71
01/07/1969,98.08
02/07/1969,98.94
03/07/1969,99.61
07/07/1969,99.03
08/07/1969,97.63
09/07/1969,96.88
10/07/1969,95.38
11/07/1969,95.77
14/07/1969,94.55
15/07/1969,94.24
16/07/1969,95.18
17/07/1969,95.76
18/07/1969,94.95
22/07/1969,93.52
23/07/1969,93.12
24/07/1969,92.8
25/07/1969,92.06
28/07/1969,90.21
29/07/1969,89.48
30/07/1969,89.93
31/07/1969,91.83
01/08/1969,93.47
04/08/1969,92.99
05/08/1969,93.41
06/08/1969,93.92
07/08/1969,93.99
08/08/1969,93.94
11/08/1969,93.36
12/08/1969,92.63
13/08/1969,92.7
14/08/1969,93.34
15/08/1969,94
18/08/1969,94.57
19/08/1969,95.07
20/08/1969,95.07
21/08/1969,95.35
22/08/1969,95.92
25/08/1969,94.93
26/08/1969,94.3
27/08/1969,94.49
28/08/1969,94.89
29/08/1969,95.51
02/09/1969,95.54
03/09/1969,94.98
04/09/1969,94.2
05/09/1969,93.64
08/09/1969,92.7
09/09/1969,93.38
10/09/1969,94.95
11/09/1969,94.22
12/09/1969,94.13
15/09/1969,94.87
16/09/1969,94.95
17/09/1969,94.76
18/09/1969,94.9
19/09/1969,95.19
22/09/1969,95.63
23/09/1969,95.63
24/09/1969,95.5
25/09/1969,94.77
26/09/1969,94.16
29/09/1969,93.41
30/09/1969,93.12
01/10/1969,92.52
02/10/1969,93.24
03/10/1969,93.19
06/10/1969,93.38
07/10/1969,93.09
08/10/1969,92.67
09/10/1969,93.03
10/10/1969,93.56
13/10/1969,94.55
14/10/1969,95.7
15/10/1969,95.72
16/10/1969,96.37
17/10/1969,96.26
20/10/1969,96.46
21/10/1969,97.2
22/10/1969,97.83
23/10/1969,97.46
24/10/1969,98.12
27/10/1969,97.97
28/10/1969,97.66
29/10/1969,96.81
30/10/1969,96.93
31/10/1969,97.12
03/11/1969,97.15
04/11/1969,97.21
05/11/1969,97.64
06/11/1969,97.67
07/11/1969,98.26
10/11/1969,98.33
11/11/1969,98.07
12/11/1969,97.89
13/11/1969,97.42
14/11/1969,97.07
17/11/1969,96.41
18/11/1969,96.39
19/11/1969,95.9
20/11/1969,94.91
21/11/1969,94.32
24/11/1969,93.24
25/11/1969,92.94
26/11/1969,93.27
28/11/1969,93.81
01/12/1969,93.22
02/12/1969,92.65
03/12/1969,91.65
04/12/1969,91.95
05/12/1969,91.73
08/12/1969,90.84
09/12/1969,90.55
10/12/1969,90.48
11/12/1969,90.52
12/12/1969,90.81
15/12/1969,90.54
16/12/1969,89.72
17/12/1969,89.2
18/12/1969,90.61
19/12/1969,91.38
22/12/1969,90.58
23/12/1969,90.23
24/12/1969,91.18
26/12/1969,91.89
29/12/1969,91.25
30/12/1969,91.6
31/12/1969,92.06
02/01/1970,93
05/01/1970,93.46
06/01/1970,92.82
07/01/1970,92.63
08/01/1970,92.68
09/01/1970,92.4
12/01/1970,91.7
13/01/1970,91.92
14/01/1970,91.65
15/01/1970,91.68
16/01/1970,90.92
19/01/1970,89.65
20/01/1970,89.83
21/01/1970,89.95
22/01/1970,90.04
23/01/1970,89.37
26/01/1970,88.17
27/01/1970,87.62
28/01/1970,86.79
29/01/1970,85.69
30/01/1970,85.02
02/02/1970,85.75
03/02/1970,86.77
04/02/1970,86.24
05/02/1970,85.9
06/02/1970,86.33
09/02/1970,87.01
10/02/1970,86.1
11/02/1970,86.94
12/02/1970,86.73
13/02/1970,86.54
16/02/1970,86.47
17/02/1970,86.37
18/02/1970,87.44
19/02/1970,87.76
20/02/1970,88.03
24/02/1970,87.99
25/02/1970,89.35
26/02/1970,88.9
27/02/1970,89.5
02/03/1970,89.71
03/03/1970,90.23
04/03/1970,90.04
05/03/1970,90
06/03/1970,89.44
09/03/1970,88.51
10/03/1970,88.75
11/03/1970,88.69
12/03/1970,88.33
13/03/1970,87.86
16/03/1970,86.91
17/03/1970,87.29
18/03/1970,87.54
19/03/1970,87.42
20/03/1970,87.06
23/03/1970,86.99
24/03/1970,87.98
25/03/1970,89.77
26/03/1970,89.92
30/03/1970,89.63
31/03/1970,89.63
01/04/1970,90.07
02/04/1970,89.79
03/04/1970,89.39
06/04/1970,88.76
07/04/1970,88.52
08/04/1970,88.49
09/04/1970,88.53
10/04/1970,88.24
13/04/1970,87.64
14/04/1970,86.89
15/04/1970,86.73
16/04/1970,85.88
17/04/1970,85.67
20/04/1970,85.83
21/04/1970,85.38
22/04/1970,84.27
23/04/1970,83.04
24/04/1970,82.77
27/04/1970,81.46
28/04/1970,80.27
29/04/1970,81.81
30/04/1970,81.52
01/05/1970,81.44
04/05/1970,79.37
05/05/1970,78.6
06/05/1970,79.47
07/05/1970,79.83
08/05/1970,79.44
11/05/1970,78.6
12/05/1970,77.85
13/05/1970,76.53
14/05/1970,75.44
15/05/1970,76.9
18/05/1970,76.96
19/05/1970,75.46
20/05/1970,73.52
21/05/1970,72.16
22/05/1970,72.25
25/05/1970,70.25
26/05/1970,69.29
27/05/1970,72.77
28/05/1970,74.61
29/05/1970,76.55
01/06/1970,77.84
02/06/1970,77.84
03/06/1970,78.52
04/06/1970,77.36
05/06/1970,76.17
08/06/1970,76.29
09/06/1970,76.25
10/06/1970,75.48
11/06/1970,74.45
12/06/1970,73.88
15/06/1970,74.58
16/06/1970,76.15
17/06/1970,76
18/06/1970,76.51
19/06/1970,77.05
22/06/1970,76.64
23/06/1970,74.76
24/06/1970,73.97
25/06/1970,74.02
26/06/1970,73.47
29/06/1970,72.89
30/06/1970,72.72
01/07/1970,72.94
02/07/1970,72.92
06/07/1970,71.78
07/07/1970,71.23
08/07/1970,73
09/07/1970,74.06
10/07/1970,74.45
13/07/1970,74.55
14/07/1970,74.42
15/07/1970,75.23
16/07/1970,76.34
17/07/1970,77.69
20/07/1970,77.79
21/07/1970,76.98
22/07/1970,77.03
23/07/1970,78
24/07/1970,77.82
27/07/1970,77.65
28/07/1970,77.77
29/07/1970,78.04
30/07/1970,78.07
31/07/1970,78.05
03/08/1970,77.02
04/08/1970,77.19
05/08/1970,77.18
06/08/1970,77.08
07/08/1970,77.28
10/08/1970,76.2
11/08/1970,75.82
12/08/1970,75.42
13/08/1970,74.76
14/08/1970,75.18
17/08/1970,75.33
18/08/1970,76.2
19/08/1970,76.96
20/08/1970,77.84
21/08/1970,79.24
24/08/1970,80.99
25/08/1970,81.12
26/08/1970,81.21
27/08/1970,81.08
28/08/1970,81.86
31/08/1970,81.52
01/09/1970,80.95
02/09/1970,80.96
03/09/1970,82.09
04/09/1970,82.83
08/09/1970,83.04
09/09/1970,82.79
10/09/1970,82.3
11/09/1970,82.52
14/09/1970,82.07
15/09/1970,81.36
16/09/1970,81.79
17/09/1970,82.29
18/09/1970,82.62
21/09/1970,81.91
22/09/1970,81.86
23/09/1970,81.91
24/09/1970,81.66
25/09/1970,82.83
28/09/1970,83.91
29/09/1970,83.86
30/09/1970,84.3
01/10/1970,84.32
02/10/1970,85.16
05/10/1970,86.47
06/10/1970,86.85
07/10/1970,86.89
08/10/1970,85.95
09/10/1970,85.08
12/10/1970,84.17
13/10/1970,84.06
14/10/1970,84.19
15/10/1970,84.65
16/10/1970,84.28
19/10/1970,83.15
20/10/1970,83.64
21/10/1970,83.66
22/10/1970,83.38
23/10/1970,83.77
26/10/1970,83.31
27/10/1970,83.12
28/10/1970,83.43
29/10/1970,83.36
30/10/1970,83.25
02/11/1970,83.51
03/11/1970,84.22
04/11/1970,84.39
05/11/1970,84.1
06/11/1970,84.22
09/11/1970,84.67
10/11/1970,84.79
11/11/1970,85.03
12/11/1970,84.15
13/11/1970,83.37
16/11/1970,83.24
17/11/1970,83.47
18/11/1970,82.79
19/11/1970,82.91
20/11/1970,83.72
23/11/1970,84.24
24/11/1970,84.78
25/11/1970,85.09
27/11/1970,85.93
30/11/1970,87.2
01/12/1970,87.47
02/12/1970,88.48
03/12/1970,88.9
04/12/1970,89.46
07/12/1970,89.94
08/12/1970,89.47
09/12/1970,89.54
10/12/1970,89.92
11/12/1970,90.26
14/12/1970,89.8
15/12/1970,89.66
16/12/1970,89.72
17/12/1970,90.04
18/12/1970,90.22
21/12/1970,89.94
22/12/1970,90.04
23/12/1970,90.1
24/12/1970,90.61
28/12/1970,91.09
29/12/1970,92.08
30/12/1970,92.27
31/12/1970,92.15
04/01/1971,91.15
05/01/1971,91.8
06/01/1971,92.35
07/01/1971,92.38
08/01/1971,92.19
11/01/1971,91.98
12/01/1971,92.72
13/01/1971,92.56
14/01/1971,92.8
15/01/1971,93.03
18/01/1971,93.41
19/01/1971,93.76
20/01/1971,93.78
21/01/1971,94.19
22/01/1971,94.88
25/01/1971,95.28
26/01/1971,95.59
27/01/1971,94.89
28/01/1971,95.21
29/01/1971,95.88
01/02/1971,96.42
02/02/1971,96.43
03/02/1971,96.63
04/02/1971,96.62
05/02/1971,96.93
08/02/1971,97.45
09/02/1971,97.51
10/02/1971,97.39
11/02/1971,97.91
12/02/1971,98.43
16/02/1971,98.66
17/02/1971,98.2
18/02/1971,97.56
19/02/1971,96.74
22/02/1971,95.72
23/02/1971,96.09
24/02/1971,96.73
25/02/1971,96.96
26/02/1971,96.75
01/03/1971,97
02/03/1971,96.98
03/03/1971,96.95
04/03/1971,97.92
05/03/1971,98.96
08/03/1971,99.38
09/03/1971,99.46
10/03/1971,99.3
11/03/1971,99.39
12/03/1971,99.57
15/03/1971,100.71
16/03/1971,101.21
17/03/1971,101.12
18/03/1971,101.19
19/03/1971,101.01
22/03/1971,100.62
23/03/1971,100.28
24/03/1971,99.62
25/03/1971,99.61
26/03/1971,99.95
29/03/1971,100.03
30/03/1971,100.26
31/03/1971,100.31
01/04/1971,100.39
02/04/1971,100.56
05/04/1971,100.79
06/04/1971,101.51
07/04/1971,101.98
08/04/1971,102.1
12/04/1971,102.88
13/04/1971,102.98
14/04/1971,103.37
15/04/1971,103.52
16/04/1971,103.49
19/04/1971,104.01
20/04/1971,103.61
21/04/1971,103.36
22/04/1971,103.56
23/04/1971,104.05
26/04/1971,103.94
27/04/1971,104.59
28/04/1971,104.77
29/04/1971,104.63
30/04/1971,103.95
03/05/1971,103.29
04/05/1971,103.79
05/05/1971,103.78
06/05/1971,103.23
07/05/1971,102.87
10/05/1971,102.36
11/05/1971,102.62
12/05/1971,102.9
13/05/1971,102.69
14/05/1971,102.21
17/05/1971,100.69
18/05/1971,100.83
19/05/1971,101.07
20/05/1971,101.31
21/05/1971,100.99
24/05/1971,100.13
25/05/1971,99.47
26/05/1971,99.59
27/05/1971,99.4
28/05/1971,99.63
01/06/1971,100.2
02/06/1971,100.96
03/06/1971,101.01
04/06/1971,101.3
07/06/1971,101.09
08/06/1971,100.32
09/06/1971,100.29
10/06/1971,100.64
11/06/1971,101.07
14/06/1971,100.22
15/06/1971,100.32
16/06/1971,100.52
17/06/1971,100.5
18/06/1971,98.97
21/06/1971,97.87
22/06/1971,97.59
23/06/1971,98.41
24/06/1971,98.13
25/06/1971,97.99
28/06/1971,97.74
29/06/1971,98.82
30/06/1971,98.7
01/07/1971,99.78
02/07/1971,99.78
06/07/1971,99.76
07/07/1971,100.04
08/07/1971,100.34
09/07/1971,100.69
12/07/1971,100.82
13/07/1971,99.5
14/07/1971,99.22
15/07/1971,99.28
16/07/1971,99.11
19/07/1971,98.93
20/07/1971,99.32
21/07/1971,99.28
22/07/1971,99.11
23/07/1971,98.94
26/07/1971,98.14
27/07/1971,97.78
28/07/1971,97.07
29/07/1971,96.02
30/07/1971,95.58
02/08/1971,95.96
03/08/1971,94.51
04/08/1971,93.89
05/08/1971,94.09
06/08/1971,94.25
09/08/1971,93.53
10/08/1971,93.54
11/08/1971,94.66
12/08/1971,96
13/08/1971,95.69
16/08/1971,98.76
17/08/1971,99.99
18/08/1971,98.6
19/08/1971,98.16
20/08/1971,98.33
23/08/1971,99.25
24/08/1971,100.4
25/08/1971,100.41
26/08/1971,100.24
27/08/1971,100.48
30/08/1971,99.52
31/08/1971,99.03
01/09/1971,99.07
02/09/1971,99.29
03/09/1971,100.69
07/09/1971,101.15
08/09/1971,101.34
09/09/1971,100.8
10/09/1971,100.42
13/09/1971,100.07
14/09/1971,99.34
15/09/1971,99.77
16/09/1971,99.66
17/09/1971,99.96
20/09/1971,99.68
21/09/1971,99.34
22/09/1971,98.47
23/09/1971,98.38
24/09/1971,98.15
27/09/1971,97.62
28/09/1971,97.88
29/09/1971,97.9
30/09/1971,98.34
01/10/1971,98.93
04/10/1971,99.21
05/10/1971,99.11
06/10/1971,99.82
07/10/1971,100.02
08/10/1971,99.36
11/10/1971,99.21
12/10/1971,99.57
13/10/1971,99.03
14/10/1971,98.13
15/10/1971,97.79
18/10/1971,97.35
19/10/1971,97
20/10/1971,95.65
21/10/1971,95.6
22/10/1971,95.57
25/10/1971,95.1
26/10/1971,94.74
27/10/1971,93.79
28/10/1971,93.96
29/10/1971,94.23
01/11/1971,92.8
02/11/1971,93.18
